,timestamp,open,high,low,close,volume
55,2016-07-29,95.0,101.27,84.5,91.25,320137989
56,2016-06-30,101.5,102.15,84.81,91.48,218261920
57,2016-05-31,90.41,104.0,85.74,102.57,265066427
58,2016-04-29,102.93,111.85,88.21,90.03,340174277
59,2016-03-31,94.58,104.91,93.61,102.23,311298972
60,2016-02-29,91.79,97.48,79.95,93.41,389268936
61,2016-01-29,109.0,122.18,90.11,91.84,488193128
62,2015-12-31,124.47,133.27,113.85,114.38,320005595
63,2015-11-30,109.2,126.6,101.86,123.33,320277028
64,2015-10-30,102.91,115.83,96.26,108.38,446442151
65,2015-09-30,109.36,111.24,93.55,103.26,496545738
66,2015-08-31,114.6,129.29,85.5,115.03,469605799
67,2015-07-31,663.64,716.16,97.05,114.31,266271497
68,2015-06-30,621.86,706.24,615.61,656.94,67037351
69,2015-05-29,558.99,631.44,552.26,624.06,40004097
70,2015-04-30,417.5,576.13,409.25,556.5,72638621
71,2015-03-31,474.0,480.25,410.01,416.69,46838521
72,2015-02-27,439.9,486.499,433.69,474.91,29957829
73,2015-01-30,344.06,457.38,316.85,441.8,60846647
74,2014-12-31,345.0,357.95,315.5405,341.61,38031004
75,2014-11-28,393.23,395.52,344.0,346.59,36663139
76,2014-10-31,448.69,467.99,331.0,392.77,83355312
77,2014-09-30,478.5,489.2867,438.8801,451.18,38306261
78,2014-08-29,421.76,485.3,412.51,477.64,39182700
79,2014-07-31,456.23,475.87,418.52,422.72,61405600
80,2014-06-30,419.48,450.82,412.5,440.6,50380000
81,2014-05-30,324.05,421.74,314.36,417.83,74833900
82,2014-04-30,351.75,380.88,299.5,322.04,92657900
83,2014-03-31,441.19,458.0,349.88,352.03,53891400
84,2014-02-28,411.9,457.79,397.01,445.63,45340600
85,2014-01-31,366.81,412.4,319.07,409.33,85774100
86,2013-12-31,364.88,383.96,352.0,368.17,44758400
87,2013-11-29,328.83,367.8,325.15,365.8,49079700
88,2013-10-31,314.77,355.4158,282.8,322.48,120065200
89,2013-09-30,287.43,320.39,284.55,309.21,55265400
90,2013-08-30,246.54,290.23,241.38,283.91,59548400
91,2013-07-31,213.62,270.31,212.0,244.484,77560100
92,2013-06-28,227.05,235.88,205.75,211.09,58948100
93,2013-05-31,215.92,248.85,204.02,226.25,76684000
94,2013-04-30,190.95,224.3,159.0,216.07,122076600
95,2013-03-28,187.11,197.06,176.16,189.28,74344100
96,2013-02-28,170.0,197.62,162.78,188.08,107938800
97,2013-01-31,95.21,177.25,90.69,165.24,141701300
98,2012-12-31,81.85,97.8,74.5,92.59,85462300
99,2012-11-30,77.85,84.56,74.5,81.71,71146800
100,2012-10-31,54.6,84.95,54.34,79.2394,159187800
101,2012-09-28,58.0,61.419,53.05,54.44,91304500
102,2012-08-31,57.43,66.65,52.81,59.72,85858400
103,2012-07-31,68.77,86.65,56.14,56.85,141149300
104,2012-06-29,60.95,70.48,60.7,68.485,71344500
105,2012-05-31,80.29,82.98,62.365,63.44,112694400
106,2012-04-30,114.8,114.8,79.76,80.14,120322000
107,2012-03-30,109.1,123.48,102.53,115.04,116380100
108,2012-02-29,121.41,133.43,106.64,110.73,143239100
109,2012-01-31,70.28,129.48,70.13,120.2,261331800
110,2011-12-30,64.42,77.59,64.0,69.29,120290800
111,2011-11-30,80.1099,93.84,62.37,64.53,150494500
112,2011-10-31,115.14,128.5,74.25,82.08,241583300
113,2011-09-30,234.53,238.5,107.63,113.27,239941200
114,2011-08-31,268.54,269.5,203.3515,235.01,91512100
115,2011-07-29,262.06,304.79,251.46,265.99,102389500
116,2011-06-30,269.47,277.7,240.12,262.69,87639400
117,2011-05-31,238.22,270.8,225.3,270.8,96884000
118,2011-04-29,241.0,254.98,224.41,232.67,111997100
119,2011-03-31,206.2,242.1693,188.89,237.78,141193100
120,2011-02-28,214.63,247.55,203.0,206.67,105283200
121,2011-01-31,175.0,218.0,173.5,214.08,108770300
122,2010-12-31,207.82,209.24,175.53,175.7,141624500
123,2010-11-30,173.95,206.8,163.57,205.9,107087900
124,2010-10-29,160.6,184.74,147.35,173.57,124762900
125,2010-09-30,130.87,174.4,129.11,162.16,121866700
126,2010-08-31,104.02,140.9,98.73,125.52,123317000
127,2010-07-30,108.8,124.0,95.33,102.55,77296600
128,2010-06-30,109.26,127.96,104.79,108.65,72787800
129,2010-05-28,99.96,119.5,90.0,111.15,76262700
130,2010-04-30,73.62,109.7,73.62,98.9,68868500
131,2010-03-31,66.02,75.65,65.62,73.74,27231500
132,2010-02-26,61.81,67.3,59.28,66.05,30712600
133,2010-01-29,55.52,64.57,48.52,62.25,46301300
134,2009-12-31,57.51,59.8,53.0,55.09,25307000
135,2009-11-30,53.18,61.65,52.6,58.63,23783300
136,2009-10-30,45.75,57.5,44.3,53.45,31587100
137,2009-09-30,43.19,48.2,39.27,46.17,26907500
138,2009-08-31,44.35,46.67,42.51,43.63,21725600
139,2009-07-31,41.58,47.69,37.93,43.94,37684800
140,2009-06-30,39.99,42.81,37.05,41.34,39281100
141,2009-05-29,45.25,45.825,36.25,39.42,37316600
142,2009-04-30,42.78,50.24,42.08,45.31,45959500
143,2009-03-31,35.4,44.42,34.01,42.92,47667800
144,2009-02-27,35.56,38.83,34.81,36.24,40397800
145,2009-01-30,29.52,37.9,28.78,36.14,37239100
146,2008-12-31,22.2,30.36,21.79,29.89,24171100
147,2008-11-28,24.52,24.81,18.23,22.98,20515300
148,2008-10-31,30.33,31.0,17.9,24.76,35350800
149,2008-09-30,31.17,33.97,27.47,30.88,27578500
150,2008-08-29,30.55,32.57,28.84,30.84,26456000
151,2008-07-31,26.8,31.367,26.39,30.89,40259600
152,2008-06-30,30.34,34.0,26.04,26.07,22090600
153,2008-05-30,31.67,34.35,29.56,30.36,32923200
154,2008-04-30,35.5,40.9,29.45,31.98,44230600
155,2008-03-31,31.75,39.65,30.15,34.65,36372500
156,2008-02-29,24.81,34.31,24.57,31.58,37921300
157,2008-01-31,26.56,28.3,20.35,25.15,52246800
158,2007-12-31,24.0,29.14,22.51,26.62,24543700
159,2007-11-30,26.47,27.51,21.26,23.1,25820400
160,2007-10-31,20.7,26.6,20.59,26.47,32987800
161,2007-09-28,17.98,22.1,17.0706,20.7499,23250400
162,2007-08-31,17.25,18.47,16.5,17.52,25530900
163,2007-07-31,19.5,20.84,15.62,17.23,44542200
164,2007-06-29,21.84,25.99,19.05,19.39,49932700
165,2007-05-31,22.13,23.45,21.22,21.8999,23210100
166,2007-04-30,23.3,24.99,20.88,22.17,33202900
167,2007-03-30,22.36,23.85,20.3,23.19,28350100
168,2007-02-28,22.88,23.88,21.5,22.53,38084000
169,2007-01-31,26.0,26.8,21.3,22.81,55743900
170,2006-12-29,29.37,30.0,25.85,25.86,16122400
171,2006-11-30,27.71,29.988,26.2,29.28,20597300
172,2006-10-31,22.79,28.4,21.95,27.66,38298500
173,2006-09-29,20.03,23.6,19.9,22.78,22618100
174,2006-08-31,20.74,21.75,18.12,20.02,29592400
175,2006-07-31,27.36,27.56,18.59,20.69,43967300
176,2006-06-30,27.62,28.76,25.8,27.21,25168700
177,2006-05-31,29.88,32.18,26.82,27.69,21868600
178,2006-04-28,28.99,33.12,26.87,29.64,31076300
179,2006-03-31,26.81,29.4,24.65,28.99,19748500
180,2006-02-28,27.43,27.5,23.99,26.81,24035600
181,2006-01-31,27.055,29.92,23.09,27.55,44524500
182,2005-12-30,27.745,28.07,22.54,27.06,29854100
183,2005-11-30,26.04,30.25,25.43,27.54,28427300
184,2005-10-31,25.98,29.49,23.81,26.41,36823600
185,2005-09-30,21.56,26.65,21.25,25.99,27162900
186,2005-08-31,18.56,22.74,18.25,21.56,33751600
187,2005-07-29,16.4,20.8,16.0,18.56,31453800
188,2005-06-30,14.2,17.84,14.2,16.41,25221800
189,2005-05-31,11.53,19.27,11.32,14.29,58528100
190,2005-04-29,10.9,13.0,10.51,11.55,25622500
191,2005-03-31,10.7,11.05,8.91,10.85,24095900
192,2005-02-28,11.42,12.2,10.01,10.7,22586200
193,2005-01-31,12.48,13.12,10.53,11.5,39397500
194,2004-12-31,11.35,13.82,11.05,12.33,53211900
195,2004-11-30,9.475,12.28,9.35,11.38,57787800
196,2004-10-29,17.4,19.6,9.25,9.47,137130100
197,2004-09-30,14.01,18.1,13.88,15.42,48839000
198,2004-08-31,19.84,20.4,13.85,13.95,41519900
199,2004-07-30,35.7,36.07,18.5,20.5,82650100
200,2004-06-30,32.29,36.57,28.35,36.0,36971100
201,2004-05-28,25.3,33.27,25.29,32.92,40773100
202,2004-04-30,36.1,38.62,25.17,25.36,68996700
203,2004-03-31,34.35,35.46,27.67,34.12,59636100
204,2004-02-27,74.2,78.95,30.26,34.4,78973350
205,2004-01-30,57.5,79.54,53.79,73.41,66594800
206,2003-12-31,49.42,59.23,43.05,54.69,34323100
207,2003-11-28,57.39,60.55,44.18,49.0,43416700
208,2003-10-31,33.6,61.0,33.4,57.22,50825400
209,2003-09-30,33.23,40.24,30.42,33.56,25657100
210,2003-08-29,25.92,33.78,22.6,33.33,15232400
211,2003-07-31,25.6,28.6,22.55,26.2,21423600
212,2003-06-30,22.51,26.35,18.05,25.55,33954800
213,2003-05-30,22.67,25.93,20.53,22.45,20235000
214,2003-04-30,20.5,24.69,18.56,22.8,24040200
215,2003-03-31,16.91,22.33,14.9,20.35,17380700
216,2003-02-28,13.14,25.05,11.54,17.11,9227000
217,2003-01-31,11.85,13.39,10.67,13.2,8285500
218,2002-12-31,10.4,13.0,9.58,11.01,6792900
219,2002-11-29,8.8,11.2,7.75,10.85,7283400
220,2002-10-31,9.93,10.3,4.85,8.971,12082000
221,2002-09-30,13.11,13.67,9.65,9.7,3982100
222,2002-08-30,13.3,13.99,9.89,13.11,4634500
223,2002-07-31,14.0,18.19,11.9,13.35,5257900
224,2002-06-28,15.12,17.25,11.79,13.99,5299300
