,timestamp,open,high,low,close,volume
0,2021-02-25,3242.36,3434.0,3047.76,3057.16,66647250
1,2021-01-29,3270.0,3363.89,3086.0,3206.2,71427780
2,2020-12-31,3188.5,3350.65,3072.82,3256.93,77463508
3,2020-11-30,3061.74,3366.8,2950.12,3168.04,90800583
4,2020-10-30,3208.0,3496.24,3019.0,3036.15,116252115
5,2020-09-30,3489.58,3552.25,2871.0,3148.73,115969967
6,2020-08-31,3180.51,3495.0,3073.0,3450.96,83519879
7,2020-07-31,2757.99,3344.29,2754.0,3164.68,127304238
8,2020-06-30,2448.0,2796.0,2437.13,2758.82,87845661
9,2020-05-29,2336.8,2525.45,2256.38,2442.37,82620883
10,2020-04-30,1932.97,2475.0,1889.15,2474.0,124631816
11,2020-03-31,1906.49,1996.33,1626.03,1949.72,163796017
12,2020-02-28,2010.6,2185.95,1811.13,1883.75,92555977
13,2020-01-31,1875.0,2055.72,1815.34,2008.72,84743300
14,2019-12-31,1804.4,1901.4,1735.0,1847.84,68522009
15,2019-11-29,1788.01,1824.69,1722.71,1800.8,52060472
16,2019-10-31,1746.0,1798.85,1685.06,1776.66,71821008
17,2019-09-30,1770.0,1853.66,1709.22,1735.91,62003799
18,2019-08-30,1871.72,1897.92,1743.51,1776.29,79978762
19,2019-07-31,1922.98,2035.8,1849.44,1866.78,73190780
20,2019-06-28,1760.01,1935.2,1672.0,1893.63,74746589
21,2019-05-31,1933.09,1964.4,1772.7,1775.07,98214360
22,2019-04-30,1800.11,1956.34,1798.73,1926.52,81293632
23,2019-03-29,1655.13,1823.75,1586.57,1780.75,100832035
24,2019-02-28,1638.88,1673.06,1566.76,1639.83,80936924
25,2019-01-31,1465.2,1736.41,1460.93,1718.73,134015530
26,2018-12-31,1769.46,1778.34,1307.0,1501.97,154812304
27,2018-11-30,1623.53,1784.0,1420.0,1690.17,139290208
28,2018-10-31,2021.99,2033.19,1476.36,1598.01,183228552
29,2018-09-28,2026.5,2050.5,1865.0,2003.0,94445693
30,2018-08-31,1784.0,2025.57,1776.02,2012.71,96575676
31,2018-07-31,1682.7,1880.05,1678.06,1777.44,97629820
32,2018-06-29,1637.03,1763.1,1635.09,1699.8,85941510
33,2018-05-31,1563.22,1635.0,1546.02,1629.62,71615299
34,2018-04-30,1417.62,1638.1,1352.88,1566.13,129945743
35,2018-03-29,1513.6,1617.54,1365.2,1447.34,128401298
36,2018-02-28,1445.0,1528.7,1265.93,1512.45,133362428
37,2018-01-31,1172.0,1472.58,1170.51,1450.89,94145634
38,2017-12-29,1172.05,1194.78,1124.74,1169.47,56130525
39,2017-11-30,1105.4,1213.41,1086.87,1176.75,76272767
40,2017-10-31,964.0,1122.79,950.37,1105.28,80304293
41,2017-09-29,984.2,1000.0,931.75,961.35,58038449
42,2017-08-31,990.65,1003.21,936.33,980.6,75779478
43,2017-07-31,972.79,1083.31,951.0001,987.78,76564735
44,2017-06-30,998.59,1017.0,927.0,968.0,94729701
45,2017-05-31,927.8,1001.2,927.8,994.62,75223469
46,2017-04-28,888.0,949.59,884.49,924.99,72336605
47,2017-03-31,853.05,890.35,833.5,886.54,60722752
48,2017-02-28,829.21,860.86,803.0,845.04,71748231
49,2017-01-31,757.92,843.84,747.7,823.48,70714587
